TimeStamp,GazePointXLeft,GazePointYLeft,ValidityLeft,GazePointXRight,GazePointYRight,ValidityRight,GazePointX,GazePointY,PupilSizeLeft,PupilValidityLeft,PupilSizeRight,PupilValidityRight,PupilSize
22571.0,-681.0,-340.0,1,-606.0,-295.0,1,-643.5,-317.5,3.1524,1,2.8622,1,3.0073
22587.6,-662.0,-327.0,1,-578.0,-293.0,1,-620.0,-310.0,3.1663,1,2.8626,1,3.0145
22604.3,-667.0,-326.0,1,-582.0,-301.0,1,-624.5,-313.5,3.1539,1,2.8615,1,3.0077
22620.9,-669.0,-319.0,1,-586.0,-301.0,1,-627.5,-310.0,3.1432,1,2.8524,1,2.9978
22637.6,-674.0,-319.0,1,-586.0,-305.0,1,-630.0,-312.0,3.1532,1,2.8537,1,3.0035
22654.2,-667.0,-324.0,1,-585.0,-309.0,1,-626.0,-316.5,3.1525,1,2.8601,1,3.0063
22670.9,-659.0,-327.0,1,-586.0,-297.0,1,-622.5,-312.0,3.16,1,2.857,1,3.0085
22687.5,-670.0,-332.0,1,-591.0,-298.0,1,-630.5,-315.0,3.157,1,2.856,1,3.0065
22704.2,-678.0,-334.0,1,-600.0,-300.0,1,-639.0,-317.0,3.1422,1,2.8609,1,3.0016
22720.9,-673.0,-331.0,1,-598.0,-302.0,1,-635.5,-316.5,3.1395,1,2.8503,1,2.9949
22737.5,-669.0,-333.0,1,-595.0,-301.0,1,-632.0,-317.0,3.1359,1,2.8373,1,2.9866
22754.2,-666.0,-334.0,1,-592.0,-299.0,1,-629.0,-316.5,3.1241,1,2.8379,1,2.981
22770.8,-674.0,-336.0,1,-589.0,-302.0,1,-631.5,-319.0,3.1181,1,2.8345,1,2.9763
22787.5,-676.0,-345.0,1,-593.0,-303.0,1,-634.5,-324.0,3.1184,1,2.8333,1,2.9758
22804.1,-670.0,-328.0,1,-567.0,-308.0,1,-618.5,-318.0,3.0532,1,2.7935,1,2.9234
22820.8,nan,nan,0,-18.0,-132.0,1,-18.0,-132.0,nan,0,2.7694,1,2.7694
22837.4,105.0,-70.0,1,101.0,-91.0,1,103.0,-80.5,3.3107,1,2.9231,1,3.1169
22854.1,107.0,-101.0,1,182.0,-62.0,1,144.5,-81.5,3.1594,1,3.028,1,3.0937
22870.7,108.0,-127.0,1,165.0,-131.0,1,136.5,-129.0,3.0329,1,2.9673,1,3.0001
22887.4,83.0,-19.0,1,221.0,-83.0,1,152.0,-51.0,3.0429,1,2.7564,1,2.8997
22904.1,81.0,14.0,1,197.0,3.0,1,139.0,8.5,3.1721,1,2.8671,1,3.0196
22920.7,70.0,72.0,1,152.0,12.0,1,111.0,42.0,3.2119,1,2.9261,1,3.069
22937.4,61.0,76.0,1,157.0,16.0,1,109.0,46.0,3.2139,1,2.8884,1,3.0512
22954.0,64.0,80.0,1,121.0,0.0,1,92.5,40.0,3.2033,1,2.9294,1,3.0663
22970.7,68.0,86.0,1,119.0,-28.0,1,93.5,29.0,3.2127,1,2.9321,1,3.0724
22987.3,71.0,76.0,1,133.0,-29.0,1,102.0,23.5,3.2299,1,2.9392,1,3.0846
23004.0,74.0,58.0,1,125.0,-18.0,1,99.5,20.0,3.219,1,2.9443,1,3.0816
23020.6,70.0,62.0,1,118.0,-23.0,1,94.0,19.5,3.2062,1,2.9547,1,3.0805
23037.3,70.0,66.0,1,103.0,-28.0,1,86.5,19.0,3.2073,1,2.9471,1,3.0772
23054.0,71.0,64.0,1,103.0,-29.0,1,87.0,17.5,3.2107,1,2.938,1,3.0744
23070.6,74.0,65.0,1,117.0,-39.0,1,95.5,13.0,3.2128,1,2.9575,1,3.0852
23087.3,76.0,47.0,1,121.0,-25.0,1,98.5,11.0,3.2304,1,2.9456,1,3.088
23103.9,73.0,50.0,1,132.0,-32.0,1,102.5,9.0,3.2281,1,2.9411,1,3.0846
23120.6,72.0,69.0,1,124.0,-41.0,1,98.0,14.0,3.2141,1,2.9625,1,3.0883
23137.2,70.0,63.0,1,117.0,-37.0,1,93.5,13.0,3.2135,1,2.9623,1,3.0879
23153.9,68.0,63.0,1,120.0,-37.0,1,94.0,13.0,3.2112,1,2.9538,1,3.0825
23170.5,68.0,61.0,1,123.0,-40.0,1,95.5,10.5,3.2196,1,2.9623,1,3.091
23187.2,72.0,43.0,1,115.0,-45.0,1,93.5,-1.0,3.2455,1,2.9753,1,3.1104
23203.8,73.0,47.0,1,105.0,-28.0,1,89.0,9.5,3.2467,1,2.968,1,3.1073
23220.5,70.0,59.0,1,109.0,-27.0,1,89.5,16.0,3.2311,1,2.9728,1,3.102
23237.2,68.0,62.0,1,111.0,-24.0,1,89.5,19.0,3.2381,1,2.9834,1,3.1108
23253.8,67.0,60.0,1,110.0,-19.0,1,88.5,20.5,3.2545,1,2.9796,1,3.1171
23270.5,64.0,55.0,1,109.0,-25.0,1,86.5,15.0,3.2569,1,3.0025,1,3.1297
23287.1,62.0,52.0,1,107.0,-21.0,1,84.5,15.5,3.2509,1,3.0057,1,3.1283
23303.8,61.0,59.0,1,103.0,-12.0,1,82.0,23.5,3.2595,1,2.9777,1,3.1186
23320.4,61.0,51.0,1,106.0,-16.0,1,83.5,17.5,3.2728,1,2.97,1,3.1214
23337.1,61.0,49.0,1,114.0,-32.0,1,87.5,8.5,3.2705,1,2.9922,1,3.1313
23353.7,64.0,36.0,1,113.0,-28.0,1,88.5,4.0,3.2855,1,2.9951,1,3.1403
23370.4,72.0,23.0,1,106.0,-37.0,1,89.0,-7.0,3.2819,1,2.9996,1,3.1408
23387.0,62.0,46.0,1,104.0,-47.0,1,83.0,-0.5,3.256,1,2.9926,1,3.1243
23403.7,57.0,46.0,1,109.0,-50.0,1,83.0,-2.0,3.2622,1,2.9785,1,3.1203
23420.4,61.0,35.0,1,114.0,-42.0,1,87.5,-3.5,3.2769,1,2.961,1,3.119
23437.0,61.0,34.0,1,109.0,-27.0,1,85.0,3.5,3.2737,1,2.9543,1,3.114
23453.7,64.0,42.0,1,104.0,-31.0,1,84.0,5.5,3.265,1,2.9651,1,3.1151
23470.3,59.0,51.0,1,106.0,-51.0,1,82.5,0.0,3.2685,1,2.9735,1,3.121
23487.0,57.0,59.0,1,105.0,-44.0,1,81.0,7.5,3.2503,1,2.9606,1,3.1054
23503.6,63.0,35.0,1,96.0,-36.0,1,79.5,-0.5,3.2517,1,2.9649,1,3.1083
23520.3,59.0,35.0,1,95.0,-45.0,1,77.0,-5.0,3.2499,1,2.9765,1,3.1132
23536.9,55.0,44.0,1,94.0,-34.0,1,74.5,5.0,3.2517,1,2.9477,1,3.0997
23553.6,63.0,45.0,1,98.0,-33.0,1,80.5,6.0,3.2502,1,2.9523,1,3.1012
23570.3,62.0,50.0,1,107.0,-48.0,1,84.5,1.0,3.2342,1,2.9636,1,3.0989
23586.9,55.0,44.0,1,109.0,-48.0,1,82.0,-2.0,3.2289,1,2.9537,1,3.0913
23603.6,50.0,43.0,1,106.0,-52.0,1,78.0,-4.5,3.2256,1,2.9536,1,3.0896
23620.2,54.0,45.0,1,99.0,-53.0,1,76.5,-4.0,3.2149,1,2.9394,1,3.0772
23636.9,58.0,43.0,1,101.0,-46.0,1,79.5,-1.5,3.2023,1,2.9311,1,3.0667
23653.5,53.0,41.0,1,99.0,-56.0,1,76.0,-7.5,3.2036,1,2.9453,1,3.0745
23670.2,59.0,45.0,1,93.0,-64.0,1,76.0,-9.5,3.2171,1,2.9621,1,3.0896
23686.8,57.0,38.0,1,99.0,-54.0,1,78.0,-8.0,3.2132,1,2.9439,1,3.0785
23703.5,63.0,25.0,1,86.0,-37.0,1,74.5,-6.0,3.2138,1,2.8887,1,3.0512
23720.1,66.0,30.0,1,85.0,-32.0,1,75.5,-1.0,3.2165,1,2.8885,1,3.0525
23736.8,55.0,40.0,1,106.0,-57.0,1,80.5,-8.5,3.1991,1,2.9327,1,3.0659
23753.5,51.0,42.0,1,113.0,-52.0,1,82.0,-5.0,3.1928,1,2.9205,1,3.0566
23770.1,56.0,51.0,1,106.0,-29.0,1,81.0,11.0,3.1919,1,2.8817,1,3.0368
23786.8,70.0,42.0,1,114.0,-41.0,1,92.0,0.5,3.1939,1,2.8867,1,3.0403
23803.4,98.0,39.0,1,171.0,-39.0,1,134.5,0.0,3.1976,1,2.9047,1,3.0511
23820.1,116.0,31.0,1,194.0,-21.0,1,155.0,5.0,3.2092,1,2.8878,1,3.0485
23836.7,107.0,20.0,1,172.0,-22.0,1,139.5,-1.0,3.1979,1,2.8811,1,3.0395
23853.4,115.0,30.0,1,168.0,-34.0,1,141.5,-2.0,3.1859,1,2.8886,1,3.0372
23870.0,114.0,32.0,1,165.0,-44.0,1,139.5,-6.0,3.1966,1,2.8863,1,3.0415
23886.7,104.0,28.0,1,156.0,-51.0,1,130.0,-11.5,3.2013,1,2.9129,1,3.0571
23903.4,107.0,24.0,1,155.0,-62.0,1,131.0,-19.0,3.1905,1,2.9405,1,3.0655
23920.0,112.0,24.0,1,154.0,-69.0,1,133.0,-22.5,3.1922,1,2.9388,1,3.0655
23936.7,120.0,19.0,1,154.0,-72.0,1,137.0,-26.5,3.2072,1,2.9411,1,3.0741
23953.3,121.0,15.0,1,154.0,-69.0,1,137.5,-27.0,3.2291,1,2.9456,1,3.0873
23970.0,99.0,18.0,1,137.0,-55.0,1,118.0,-18.5,3.2221,1,2.9225,1,3.0723
23986.6,79.0,24.0,1,124.0,-52.0,1,101.5,-14.0,3.2154,1,2.9318,1,3.0736
24003.3,82.0,29.0,1,119.0,-52.0,1,100.5,-11.5,3.2175,1,2.9512,1,3.0844
24019.9,79.0,10.0,1,127.0,-48.0,1,103.0,-19.0,3.2389,1,2.9471,1,3.093
24036.6,74.0,8.0,1,132.0,-57.0,1,103.0,-24.5,3.2473,1,2.9635,1,3.1054
24053.2,72.0,24.0,1,125.0,-70.0,1,98.5,-23.0,3.2332,1,2.9873,1,3.1103
24069.9,74.0,28.0,1,128.0,-63.0,1,101.0,-17.5,3.2317,1,2.9674,1,3.0995
24086.6,73.0,19.0,1,133.0,-53.0,1,103.0,-17.0,3.2398,1,2.9623,1,3.1011
24103.2,68.0,12.0,1,130.0,-50.0,1,99.0,-19.0,3.229,1,2.9663,1,3.0976
24119.9,67.0,13.0,1,121.0,-54.0,1,94.0,-20.5,3.2281,1,2.9665,1,3.0973
24136.5,68.0,16.0,1,111.0,-61.0,1,89.5,-22.5,3.2373,1,2.9778,1,3.1075
24153.2,71.0,16.0,1,121.0,-62.0,1,96.0,-23.0,3.2407,1,2.9755,1,3.1081
24169.8,73.0,12.0,1,130.0,-58.0,1,101.5,-23.0,3.2551,1,2.9805,1,3.1178
24186.5,70.0,21.0,1,123.0,-60.0,1,96.5,-19.5,3.2515,1,2.9878,1,3.1197
24203.1,73.0,13.0,1,118.0,-50.0,1,95.5,-18.5,3.2523,1,2.9796,1,3.1159
24219.8,78.0,5.0,1,118.0,-47.0,1,98.0,-21.0,3.2547,1,2.9786,1,3.1166
24236.5,74.0,18.0,1,126.0,-62.0,1,100.0,-22.0,3.2551,1,2.9909,1,3.123
24253.1,75.0,15.0,1,120.0,-72.0,1,97.5,-28.5,3.2616,1,2.999,1,3.1303
24269.8,77.0,19.0,1,132.0,-67.0,1,104.5,-24.0,3.261,1,3.0026,1,3.1318
24286.4,71.0,25.0,1,137.0,-58.0,1,104.0,-16.5,3.2707,1,3.007,1,3.1388
24303.1,70.0,18.0,1,123.0,-73.0,1,96.5,-27.5,3.2822,1,3.0308,1,3.1565
24319.7,67.0,20.0,1,127.0,-72.0,1,97.0,-26.0,3.2826,1,3.0305,1,3.1566
24336.4,65.0,22.0,1,117.0,-51.0,1,91.0,-14.5,3.2837,1,3.0175,1,3.1506
24353.0,68.0,-8.0,1,114.0,-54.0,1,91.0,-31.0,3.3789,1,3.1147,1,3.2468
24369.7,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24386.3,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24403.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24419.7,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24436.3,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24453.0,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24469.6,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24486.3,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24502.9,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24519.6,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
24536.2,64.0,36.0,1,132.0,97.0,1,98.0,66.5,3.4309,1,3.1548,1,3.2929
24552.9,205.0,44.0,1,132.0,97.0,1,168.5,70.5,3.0553,1,3.1548,1,3.1051
24569.6,181.0,39.0,1,171.0,-12.0,1,176.0,13.5,3.076,1,3.1977,1,3.1368
24586.2,84.0,-44.0,1,142.0,-72.0,1,113.0,-58.0,3.254,1,3.0632,1,3.1586
24602.9,103.0,-59.0,1,143.0,-84.0,1,123.0,-71.5,3.2489,1,2.9975,1,3.1232
24619.5,87.0,-2.0,1,153.0,-49.0,1,120.0,-25.5,3.2503,1,3.0043,1,3.1273
24636.2,80.0,13.0,1,145.0,-24.0,1,112.5,-5.5,3.2585,1,3.0563,1,3.1574
24652.8,83.0,39.0,1,140.0,-13.0,1,111.5,13.0,3.2887,1,3.0667,1,3.1777
24669.5,82.0,62.0,1,133.0,-43.0,1,107.5,9.5,3.304,1,3.0403,1,3.1721
24686.1,75.0,63.0,1,139.0,-44.0,1,107.0,9.5,3.3105,1,3.0101,1,3.1603
24702.8,69.0,52.0,1,137.0,-54.0,1,103.0,-1.0,3.3131,1,3.0022,1,3.1576
24719.4,77.0,46.0,1,134.0,-51.0,1,105.5,-2.5,3.3121,1,3.0138,1,3.163
24736.1,87.0,36.0,1,132.0,-40.0,1,109.5,-2.0,3.3059,1,3.0056,1,3.1558
24752.8,86.0,42.0,1,135.0,-51.0,1,110.5,-4.5,3.3152,1,3.0006,1,3.1579
24769.4,66.0,28.0,1,118.0,-60.0,1,92.0,-16.0,3.3127,1,3.0187,1,3.1657
24786.1,57.0,26.0,1,96.0,-69.0,1,76.5,-21.5,3.3206,1,3.0348,1,3.1777
24802.7,71.0,18.0,1,115.0,-75.0,1,93.0,-28.5,3.3354,1,3.0562,1,3.1958
24819.4,71.0,22.0,1,112.0,-77.0,1,91.5,-27.5,3.3383,1,3.069,1,3.2036
24836.0,57.0,28.0,1,96.0,-71.0,1,76.5,-21.5,3.3371,1,3.0522,1,3.1946
24852.7,52.0,29.0,1,87.0,-56.0,1,69.5,-13.5,3.3553,1,3.0463,1,3.2008
24869.3,59.0,27.0,1,81.0,-58.0,1,70.0,-15.5,3.3632,1,3.0736,1,3.2184
24886.0,60.0,31.0,1,101.0,-74.0,1,80.5,-21.5,3.3602,1,3.0872,1,3.2237
24902.6,64.0,37.0,1,109.0,-78.0,1,86.5,-20.5,3.3676,1,3.0912,1,3.2294
24919.3,60.0,33.0,1,111.0,-72.0,1,85.5,-19.5,3.3807,1,3.0908,1,3.2357
24936.0,57.0,41.0,1,111.0,-59.0,1,84.0,-9.0,3.3781,1,3.0733,1,3.2257
24952.6,59.0,43.0,1,108.0,-60.0,1,83.5,-8.5,3.3823,1,3.0685,1,3.2254
24969.3,60.0,38.0,1,119.0,-76.0,1,89.5,-19.0,3.3966,1,3.0883,1,3.2424
24985.9,59.0,30.0,1,116.0,-75.0,1,87.5,-22.5,3.4002,1,3.0814,1,3.2408
25002.6,56.0,30.0,1,107.0,-74.0,1,81.5,-22.0,3.3833,1,3.0809,1,3.2321
25019.2,59.0,35.0,1,104.0,-82.0,1,81.5,-23.5,3.3646,1,3.0859,1,3.2252
25035.9,56.0,34.0,1,97.0,-76.0,1,76.5,-21.0,3.362,1,3.061,1,3.2115
25052.5,52.0,37.0,1,101.0,-68.0,1,76.5,-15.5,3.3536,1,3.0428,1,3.1982
25069.2,58.0,36.0,1,104.0,-61.0,1,81.0,-12.5,3.3489,1,3.0534,1,3.2011
25085.9,55.0,33.0,1,106.0,-57.0,1,80.5,-12.0,3.3517,1,3.0706,1,3.2111
25102.5,58.0,28.0,1,114.0,-73.0,1,86.0,-22.5,3.3568,1,3.0596,1,3.2082
25119.2,61.0,24.0,1,109.0,-73.0,1,85.0,-24.5,3.35,1,3.0445,1,3.1973
25135.8,60.0,33.0,1,104.0,-71.0,1,82.0,-19.0,3.3394,1,3.0407,1,3.1901
25152.5,63.0,37.0,1,103.0,-70.0,1,83.0,-16.5,3.3245,1,3.0454,1,3.185
25169.1,67.0,32.0,1,111.0,-78.0,1,89.0,-23.0,3.3214,1,3.0452,1,3.1833
25185.8,75.0,28.0,1,122.0,-83.0,1,98.5,-27.5,3.3275,1,3.0403,1,3.1839
25202.4,75.0,26.0,1,131.0,-74.0,1,103.0,-24.0,3.3228,1,3.0466,1,3.1847
25219.1,73.0,21.0,1,126.0,-70.0,1,99.5,-24.5,3.3224,1,3.0387,1,3.1806
25235.7,76.0,24.0,1,118.0,-68.0,1,97.0,-22.0,3.3153,1,3.0061,1,3.1607
25252.4,75.0,28.0,1,121.0,-75.0,1,98.0,-23.5,3.3047,1,2.993,1,3.1488
25269.1,74.0,24.0,1,120.0,-96.0,1,97.0,-36.0,3.3048,1,3.0008,1,3.1528
25285.7,73.0,23.0,1,110.0,-86.0,1,91.5,-31.5,3.2997,1,3.0078,1,3.1538
25302.4,78.0,25.0,1,113.0,-83.0,1,95.5,-29.0,3.2964,1,3.0018,1,3.1491
25319.0,82.0,27.0,1,121.0,-74.0,1,101.5,-23.5,3.2768,1,2.991,1,3.1339
25335.7,81.0,33.0,1,129.0,-72.0,1,105.0,-19.5,3.2697,1,2.9888,1,3.1292
25352.3,79.0,37.0,1,129.0,-90.0,1,104.0,-26.5,3.2659,1,3.0057,1,3.1358
25369.0,75.0,36.0,1,122.0,-73.0,1,98.5,-18.5,3.262,1,3.0006,1,3.1313
25385.6,74.0,38.0,1,124.0,-73.0,1,99.0,-17.5,3.2567,1,2.9825,1,3.1196
25402.3,72.0,32.0,1,121.0,-79.0,1,96.5,-23.5,3.2512,1,2.9726,1,3.1119
25418.9,74.0,31.0,1,122.0,-70.0,1,98.0,-19.5,3.2427,1,2.9648,1,3.1037
25435.6,73.0,35.0,1,120.0,-54.0,1,96.5,-9.5,3.2365,1,2.9521,1,3.0943
25452.3,72.0,19.0,1,119.0,-51.0,1,95.5,-16.0,3.2501,1,2.9364,1,3.0933
25468.9,76.0,13.0,1,122.0,-57.0,1,99.0,-22.0,3.2466,1,2.9449,1,3.0957
25485.6,78.0,29.0,1,125.0,-60.0,1,101.5,-15.5,3.2232,1,2.9532,1,3.0882
25502.2,91.0,35.0,1,133.0,-80.0,1,112.0,-22.5,3.221,1,2.9682,1,3.0946
25518.9,263.0,113.0,1,150.0,-99.0,1,206.5,7.0,3.2194,1,3.0939,1,3.1566
25535.5,495.0,238.0,1,635.0,173.0,1,565.0,205.5,3.2305,1,2.9893,1,3.1099
25552.2,647.0,292.0,1,635.0,173.0,1,641.0,232.5,3.3384,1,2.9893,1,3.1639
25568.8,797.0,405.0,1,790.0,302.0,1,793.5,353.5,3.3157,1,2.9611,1,3.1384
25585.5,804.0,430.0,1,794.0,311.0,1,799.0,370.5,3.246,1,2.867,1,3.0565
25602.2,820.0,430.0,1,782.0,317.0,1,801.0,373.5,3.251,1,2.8803,1,3.0657
25618.8,821.0,432.0,1,774.0,317.0,1,797.5,374.5,3.2327,1,2.8763,1,3.0545
25635.5,800.0,421.0,1,768.0,318.0,1,784.0,369.5,3.2293,1,2.8745,1,3.0519
25652.1,792.0,419.0,1,763.0,318.0,1,777.5,368.5,3.2286,1,2.8731,1,3.0508
25668.8,808.0,423.0,1,757.0,302.0,1,782.5,362.5,3.2199,1,2.8776,1,3.0488
25685.4,814.0,416.0,1,761.0,302.0,1,787.5,359.0,3.2149,1,2.8796,1,3.0472
25702.1,814.0,426.0,1,758.0,308.0,1,786.0,367.0,3.2142,1,2.8777,1,3.0459
25718.7,822.0,434.0,1,762.0,311.0,1,792.0,372.5,3.2139,1,2.8914,1,3.0526
25735.4,826.0,427.0,1,774.0,321.0,1,800.0,374.0,3.2106,1,2.8848,1,3.0477
25752.0,815.0,421.0,1,765.0,324.0,1,790.0,372.5,3.1994,1,2.8693,1,3.0344
25768.7,820.0,435.0,1,773.0,293.0,1,796.5,364.0,3.1874,1,2.8861,1,3.0368
25785.4,854.0,447.0,1,793.0,299.0,1,823.5,373.0,3.1946,1,2.8771,1,3.0359
25802.0,861.0,453.0,1,826.0,318.0,1,843.5,385.5,3.1992,1,2.865,1,3.0321
25818.7,856.0,453.0,1,826.0,316.0,1,841.0,384.5,3.2091,1,2.8771,1,3.0431
25835.3,853.0,447.0,1,820.0,310.0,1,836.5,378.5,3.2216,1,2.8711,1,3.0463
25852.0,860.0,451.0,1,825.0,302.0,1,842.5,376.5,3.2234,1,2.8834,1,3.0534
25868.6,857.0,446.0,1,838.0,299.0,1,847.5,372.5,3.2219,1,2.9015,1,3.0617
25885.3,854.0,442.0,1,832.0,302.0,1,843.0,372.0,3.2319,1,2.907,1,3.0694
25901.9,852.0,451.0,1,819.0,317.0,1,835.5,384.0,3.2355,1,2.8901,1,3.0628
25918.6,841.0,449.0,1,813.0,318.0,1,827.0,383.5,3.2434,1,2.8884,1,3.0659
25935.2,846.0,444.0,1,801.0,307.0,1,823.5,375.5,3.2529,1,2.8925,1,3.0727
25951.9,853.0,442.0,1,802.0,306.0,1,827.5,374.0,3.2522,1,2.8969,1,3.0746
25968.6,842.0,441.0,1,811.0,326.0,1,826.5,383.5,3.2529,1,2.8774,1,3.0651
25985.2,841.0,434.0,1,807.0,330.0,1,824.0,382.0,3.2628,1,2.8905,1,3.0766
26001.9,847.0,418.0,1,810.0,323.0,1,828.5,370.5,3.2739,1,2.9159,1,3.0949
26018.5,840.0,408.0,1,808.0,318.0,1,824.0,363.0,3.2772,1,2.9003,1,3.0887
26035.2,840.0,404.0,1,803.0,319.0,1,821.5,361.5,3.2729,1,2.8905,1,3.0817
26051.8,843.0,418.0,1,809.0,319.0,1,826.0,368.5,3.2691,1,2.8899,1,3.0795
26068.5,841.0,420.0,1,815.0,307.0,1,828.0,363.5,3.2769,1,2.9067,1,3.0918
26085.1,846.0,419.0,1,815.0,302.0,1,830.5,360.5,3.2703,1,2.9079,1,3.0891
26101.8,848.0,421.0,1,814.0,317.0,1,831.0,369.0,3.2523,1,2.9021,1,3.0772
26118.5,839.0,411.0,1,811.0,319.0,1,825.0,365.0,3.2596,1,2.9003,1,3.0799
26135.1,845.0,425.0,1,804.0,323.0,1,824.5,374.0,3.2532,1,2.8866,1,3.0699
26151.8,855.0,434.0,1,804.0,324.0,1,829.5,379.0,3.2383,1,2.8922,1,3.0653
26168.4,850.0,424.0,1,811.0,319.0,1,830.5,371.5,3.2491,1,2.9024,1,3.0757
26185.1,853.0,423.0,1,824.0,320.0,1,838.5,371.5,3.2379,1,2.8941,1,3.066
26201.7,856.0,425.0,1,816.0,322.0,1,836.0,373.5,3.2384,1,2.9007,1,3.0696
26218.4,856.0,423.0,1,808.0,317.0,1,832.0,370.0,3.2436,1,2.9048,1,3.0742
26235.0,849.0,425.0,1,823.0,324.0,1,836.0,374.5,3.232,1,2.8787,1,3.0554
26251.7,848.0,429.0,1,821.0,324.0,1,834.5,376.5,3.2305,1,2.8831,1,3.0568
26268.3,851.0,417.0,1,819.0,326.0,1,835.0,371.5,3.2466,1,2.8817,1,3.0642
26285.0,847.0,416.0,1,823.0,330.0,1,835.0,373.0,3.2512,1,2.8765,1,3.0639
26301.7,849.0,418.0,1,817.0,324.0,1,833.0,371.0,3.2411,1,2.8931,1,3.0671
26318.3,826.0,334.0,1,806.0,317.0,1,816.0,325.5,3.152,1,2.9046,1,3.0283
26335.0,806.0,282.0,1,785.0,321.0,1,795.5,301.5,2.9837,1,2.8044,1,2.8941
26351.6,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
26368.3,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
26384.9,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
26401.6,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
26418.2,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
26434.9,nan,nan,0,nan,nan,0,nan,nan,nan,0,nan,0,nan
26451.5,nan,nan,0,823.0,263.0,1,823.0,263.0,nan,0,2.7561,1,2.7561
26468.2,1053.0,485.0,1,829.0,301.0,1,941.0,393.0,3.0925,1,2.9787,1,3.0356
26484.9,1053.0,485.0,1,829.0,321.0,1,941.0,403.0,3.0925,1,3.0185,1,3.0555
26501.5,863.0,398.0,1,822.0,317.0,1,842.5,357.5,3.4049,1,2.999,1,3.202
26518.2,863.0,435.0,1,820.0,315.0,1,841.5,375.0,3.3142,1,2.9798,1,3.147
26534.8,862.0,449.0,1,839.0,324.0,1,850.5,386.5,3.3112,1,2.9737,1,3.1424
26551.5,869.0,438.0,1,843.0,317.0,1,856.0,377.5,3.3278,1,2.9848,1,3.1563
26568.1,872.0,432.0,1,842.0,294.0,1,857.0,363.0,3.3238,1,2.9992,1,3.1615
26584.8,868.0,435.0,1,854.0,300.0,1,861.0,367.5,3.3247,1,2.9997,1,3.1622
26601.4,862.0,427.0,1,845.0,311.0,1,853.5,369.0,3.3355,1,2.9954,1,3.1654
26618.1,864.0,425.0,1,835.0,310.0,1,849.5,367.5,3.3304,1,3.0012,1,3.1658
26634.8,868.0,430.0,1,848.0,298.0,1,858.0,364.0,3.3219,1,3.0085,1,3.1652
26651.4,869.0,427.0,1,852.0,296.0,1,860.5,361.5,3.3281,1,3.0069,1,3.1675
26668.1,864.0,433.0,1,854.0,282.0,1,859.0,357.5,3.3293,1,3.0211,1,3.1752
26684.7,854.0,428.0,1,846.0,280.0,1,850.0,354.0,3.3405,1,3.0186,1,3.1796
26701.4,847.0,424.0,1,844.0,294.0,1,845.5,359.0,3.3537,1,3.0251,1,3.1894
26718.0,846.0,431.0,1,841.0,306.0,1,843.5,368.5,3.3535,1,3.0356,1,3.1945
26734.7,846.0,423.0,1,823.0,333.0,1,834.5,378.0,3.3758,1,3.0254,1,3.2006
26751.3,854.0,426.0,1,824.0,327.0,1,839.0,376.5,3.3938,1,3.0448,1,3.2193
26768.0,855.0,428.0,1,844.0,320.0,1,849.5,374.0,3.3941,1,3.0396,1,3.2169
26784.6,853.0,421.0,1,842.0,317.0,1,847.5,369.0,3.3987,1,3.0423,1,3.2205
26801.3,848.0,418.0,1,812.0,275.0,1,830.0,346.5,3.4149,1,3.104,1,3.2594
26818.0,847.0,424.0,1,809.0,277.0,1,828.0,350.5,3.4183,1,3.1018,1,3.2601
26834.6,852.0,421.0,1,815.0,291.0,1,833.5,356.0,3.4194,1,3.0801,1,3.2498
26851.3,844.0,421.0,1,814.0,282.0,1,829.0,351.5,3.427,1,3.0803,1,3.2537
26867.9,844.0,430.0,1,804.0,260.0,1,824.0,345.0,3.4326,1,3.112,1,3.2723
26884.6,844.0,418.0,1,803.0,258.0,1,823.5,338.0,3.4377,1,3.1122,1,3.2749
26901.2,840.0,416.0,1,825.0,319.0,1,832.5,367.5,3.4295,1,3.0784,1,3.254
26917.9,837.0,414.0,1,823.0,327.0,1,830.0,370.5,3.4365,1,3.084,1,3.2602
26934.5,838.0,396.0,1,817.0,309.0,1,827.5,352.5,3.4479,1,3.0728,1,3.2603
26951.2,845.0,397.0,1,820.0,301.0,1,832.5,349.0,3.4383,1,3.0746,1,3.2565
26967.8,848.0,411.0,1,824.0,315.0,1,836.0,363.0,3.4365,1,3.0569,1,3.2467
